time,lat,lon,ele
2024-07-28T15:11:04.000Z,47.55779047496616840362548828125,-3.0591413564980030059814453125,0.800000011920928955078125
2024-07-28T15:11:10.000Z,47.5576673448085784912109375,-3.05919994600117206573486328125,1.60000002384185791015625
2024-07-28T15:11:16.000Z,47.55748973228037357330322265625,-3.0592308752238750457763671875,1.60000002384185791015625
2024-07-28T15:11:17.000Z,47.55745687521994113922119140625,-3.059232719242572784423828125,1.7999999523162841796875
2024-07-28T15:11:24.000Z,47.5572329945862293243408203125,-3.0593163706362247467041015625,1.60000002384185791015625
2024-07-28T15:11:27.000Z,47.55716401152312755584716796875,-3.0593498982489109039306640625,1.39999997615814208984375
2024-07-28T15:11:28.000Z,47.55713785998523235321044921875,-3.05935685522854328155517578125,1.60000002384185791015625
2024-07-28T15:11:29.000Z,47.55711154080927371978759765625,-3.05937026627361774444580078125,1.60000002384185791015625
2024-07-28T15:11:30.000Z,47.557082287967205047607421875,-3.05937814526259899139404296875,1.60000002384185791015625
2024-07-28T15:11:31.000Z,47.5570542924106121063232421875,-3.0593861080706119537353515625,1.7999999523162841796875
2024-07-28T15:11:33.000Z,47.55699000321328639984130859375,-3.05940228514373302459716796875,1.7999999523162841796875
2024-07-28T15:11:36.000Z,47.55691925995051860809326171875,-3.05943145416676998138427734375,1.7999999523162841796875
2024-07-28T15:11:42.000Z,47.55673862993717193603515625,-3.0594638921320438385009765625,1.7999999523162841796875
2024-07-28T15:11:49.000Z,47.55654685199260711669921875,-3.05956724099814891815185546875,1.7999999523162841796875
2024-07-28T15:11:55.000Z,47.556388936936855316162109375,-3.0596670694649219512939453125,1
2024-07-28T15:12:01.000Z,47.556251473724842071533203125,-3.05975315161049365997314453125,1
2024-07-28T15:12:06.000Z,47.55610889755189418792724609375,-3.0597767047584056854248046875,1
2024-07-28T15:12:12.000Z,47.555953077971935272216796875,-3.05981098674237728118896484375,1.2000000476837158203125
2024-07-28T15:12:19.000Z,47.55573003552854061126708984375,-3.0598652176558971405029296875,1.39999997615814208984375
2024-07-28T15:12:26.000Z,47.55552317015826702117919921875,-3.0599564127624034881591796875,1.2000000476837158203125
2024-07-28T15:12:33.000Z,47.55532971583306789398193359375,-3.0600046925246715545654296875,1.2000000476837158203125
2024-07-28T15:12:38.000Z,47.55518294870853424072265625,-3.060027658939361572265625,1.2000000476837158203125
2024-07-28T15:12:43.000Z,47.55503936670720577239990234375,-3.060068227350711822509765625,1.39999997615814208984375
2024-07-28T15:12:49.000Z,47.55485303699970245361328125,-3.0600864998996257781982421875,1.60000002384185791015625
2024-07-28T15:12:55.000Z,47.55468162707984447479248046875,-3.06017828173935413360595703125,1.39999997615814208984375
2024-07-28T15:13:01.000Z,47.554581798613071441650390625,-3.060323707759380340576171875,1
2024-07-28T15:13:04.000Z,47.55452714860439300537109375,-3.06040056981146335601806640625,1
2024-07-28T15:13:08.000Z,47.55445581860840320587158203125,-3.060488663613796234130859375,1
2024-07-28T15:13:16.000Z,47.5543172657489776611328125,-3.06065739132463932037353515625,1
2024-07-28T15:13:22.000Z,47.55428382195532321929931640625,-3.06081262417137622833251953125,1
2024-07-28T15:13:23.000Z,47.554281391203403472900390625,-3.0608284659683704376220703125,1
2024-07-28T15:13:24.000Z,47.5542823970317840576171875,-3.06085336022078990936279296875,1
2024-07-28T15:13:26.000Z,47.55429807119071483612060546875,-3.06089962832629680633544921875,1.2000000476837158203125
2024-07-28T15:13:28.000Z,47.55433277226984500885009765625,-3.0609535239636898040771484375,1.2000000476837158203125
2024-07-28T15:13:30.000Z,47.5543660484254360198974609375,-3.0610014684498310089111328125,1.2000000476837158203125
2024-07-28T15:13:31.000Z,47.55437585525214672088623046875,-3.0610279552638530731201171875,1
2024-07-28T15:13:36.000Z,47.55445347167551517486572265625,-3.06120322085916996002197265625,1
2024-07-28T15:13:43.000Z,47.55459462292492389678955078125,-3.06138091720640659332275390625,1
2024-07-28T15:13:45.000Z,47.5546540506184101104736328125,-3.06142685003578662872314453125,1
2024-07-28T15:13:48.000Z,47.55476527847349643707275390625,-3.06152642704546451568603515625,1.2000000476837158203125
2024-07-28T15:13:49.000Z,47.55480132065713405609130859375,-3.06156733073294162750244140625,1.39999997615814208984375
2024-07-28T15:13:53.000Z,47.55492688156664371490478515625,-3.0617035366594791412353515625,1.60000002384185791015625
2024-07-28T15:13:55.000Z,47.55499242804944515228271484375,-3.06178173981606960296630859375,1.60000002384185791015625
2024-07-28T15:13:59.000Z,47.55511589348316192626953125,-3.0619204603135585784912109375,1.39999997615814208984375
2024-07-28T15:14:07.000Z,47.55535804666578769683837890625,-3.0621471069753170013427734375,1
2024-07-28T15:14:14.000Z,47.55558536387979984283447265625,-3.06241549551486968994140625,1.2000000476837158203125
2024-07-28T15:14:18.000Z,47.555720396339893341064453125,-3.06254063732922077178955078125,1.39999997615814208984375
2024-07-28T15:14:22.000Z,47.55584721453487873077392578125,-3.0626790225505828857421875,1.39999997615814208984375
2024-07-28T15:14:29.000Z,47.55607067607343196868896484375,-3.0629423819482326507568359375,1.60000002384185791015625
2024-07-28T15:14:37.000Z,47.55632984451949596405029296875,-3.0632079206407070159912109375,1.7999999523162841796875
2024-07-28T15:14:44.000Z,47.55656453780829906463623046875,-3.0634637363255023956298828125,1.39999997615814208984375
2024-07-28T15:14:48.000Z,47.5566764362156391143798828125,-3.06359608657658100128173828125,1.39999997615814208984375
2024-07-28T15:14:50.000Z,47.5567337684333324432373046875,-3.06364805437624454498291015625,1.60000002384185791015625
2024-07-28T15:14:58.000Z,47.55695044063031673431396484375,-3.06388643570244312286376953125,1.7999999523162841796875
2024-07-28T15:15:05.000Z,47.5571387819945812225341796875,-3.0640786327421665191650390625,1.7999999523162841796875
2024-07-28T15:15:11.000Z,47.55730683915317058563232421875,-3.06421802379190921783447265625,1.7999999523162841796875
2024-07-28T15:15:17.000Z,47.5575122795999050140380859375,-3.0642561614513397216796875,1.60000002384185791015625
